GEO_ID,NAME,DP04_0126E,DP04_0129E,DP04_0130E,DP04_0131E,DP04_0132E,DP04_0133E,DP04_0128E,DP04_0127E,DP04_0134E,DP04_0135E,DP04_0088E,DP04_0083E,DP04_0084E,DP04_0085E,DP04_0086E,DP04_0082E,DP04_0087E,DP04_0081E,DP04_0089E,DP04_0126PE,DP04_0129PE,DP04_0130PE,DP04_0131PE,DP04_0132PE,DP04_0133PE,DP04_0128PE,DP04_0127PE,DP04_0088PE,DP04_0083PE,DP04_0084PE,DP04_0085PE,DP04_0086PE,DP04_0082PE,DP04_0087PE,DP04_0081PE
1400000US19061001104,Census Tract 11.04; Dubuque County; Iowa,296,86,41,0,0,0,169,0,978,0,4,304,188,394,277,142,201,102,210200,296,29.1,13.9,0,0,0,57.1,0,0.2,18.9,11.7,24.4,17.2,8.8,12.5,6.3
1400000US19061001201,Census Tract 12.01; Dubuque County; Iowa,582,152,20,0,0,0,339,71,927,0,23,197,491,289,64,18,6,16,181800,582,26.1,3.4,0,0,0,58.2,12.2,2.1,17.8,44.5,26.2,5.8,1.6,0.5,1.4
1400000US19061001202,Census Tract 12.02; Dubuque County; Iowa,707,102,8,9,0,0,536,52,829,17,0,53,133,128,0,0,7,28,191100,707,14.4,1.1,1.3,0,0,75.8,7.4,0,15.2,38.1,36.7,0,0,2,8
1400000US19061001204,Census Tract 12.04; Dubuque County; Iowa,254,162,0,2,0,0,35,55,1064,12,10,16,72,409,263,20,49,14,275200,254,63.8,0,0.8,0,0,13.8,21.7,1.2,1.9,8.4,47.9,30.8,2.3,5.7,1.6
1400000US19061001205,Census Tract 12.05; Dubuque County; Iowa,764,289,9,10,29,53,344,30,1024,0,9,74,486,475,84,11,0,82,197100,764,37.8,1.2,1.3,3.8,6.9,45,3.9,0.7,6.1,39.8,38.9,6.9,0.9,0,6.7
1400000US19061010101,Census Tract 101.01; Dubuque County; Iowa,138,23,30,0,0,0,85,0,820,16,19,48,66,129,103,22,112,404,138300,138,16.7,21.7,0,0,0,61.6,0,2.1,5.3,7.3,14.3,11.4,2.4,12.4,44.7
1400000US19061010103,Census Tract 101.03; Dubuque County; Iowa,143,97,0,0,0,0,38,8,1112,0,13,202,205,239,99,211,30,417,126900,143,67.8,0,0,0,0,26.6,5.6,0.9,14.3,14.5,16.9,7,14.9,2.1,29.4
1400000US19061010104,Census Tract 101.04; Dubuque County; Iowa,143,26,63,0,0,0,54,0,1168,10,0,38,98,929,772,0,54,55,285100,143,18.2,44.1,0,0,0,37.8,0,0,2,5,47.7,39.7,0,2.8,2.8
1400000US19061010105,Census Tract 101.05; Dubuque County; Iowa,88,0,0,0,0,0,88,0,940,11,0,55,171,242,605,49,135,118,315800,88,0,0,0,0,0,100,0,0,4,12.4,17.6,44,3.6,9.8,8.6
1400000US19061010201,Census Tract 102.01; Dubuque County; Iowa,190,75,3,12,0,2,67,31,991,68,27,32,137,580,936,4,184,66,326800,190,39.5,1.6,6.3,0,1.1,35.3,16.3,1.4,1.6,7,29.5,47.6,0.2,9.4,3.4
1400000US19061010202,Census Tract 102.02; Dubuque County; Iowa,332,75,4,0,0,0,246,7,850,9,0,176,312,471,257,36,79,26,225800,332,22.6,1.2,0,0,0,74.1,2.1,0,13,23,34.7,18.9,2.7,5.8,1.9
1400000US19061010300,Census Tract 103; Dubuque County; Iowa,119,66,0,0,0,0,53,0,1058,10,18,99,152,254,374,87,115,37,276700,119,55.5,0,0,0,0,44.5,0,1.6,8.7,13.4,22.4,32.9,7.7,10.1,3.3
1400000US19061010400,Census Tract 104; Dubuque County; Iowa,314,63,31,0,16,0,176,28,774,44,27,269,182,291,197,66,121,32,208700,314,20.1,9.9,0,5.1,0,56.1,8.9,2.3,22.7,15.4,24.6,16.6,5.6,10.2,2.7
1400000US19061010500,Census Tract 105; Dubuque County; Iowa,235,56,0,0,0,43,112,24,929,0,0,330,339,438,371,65,68,27,211400,235,23.8,0,0,0,18.3,47.7,10.2,0,20.1,20.7,26.7,22.6,4,4.2,1.6
1400000US19061010600,Census Tract 106; Dubuque County; Iowa,62,12,0,0,0,0,35,15,850,26,55,64,195,341,272,104,83,11,244200,62,19.4,0,0,0,0,56.5,24.2,4.9,5.7,17.3,30.3,24.2,9.2,7.4,1
1400000US19063070100,Census Tract 701; Emmet County; Iowa,85,1,0,1,0,0,72,11,627,38,3,84,35,83,62,123,11,207,86700,85,1.2,0,1.2,0,0,84.7,12.9,0.5,13.8,5.8,13.7,10.2,20.2,1.8,34
1400000US19063070200,Census Tract 702; Emmet County; Iowa,39,2,0,0,0,0,37,0,725,34,0,117,117,103,65,130,0,55,146600,39,5.1,0,0,0,0,94.9,0,0,19.9,19.9,17.5,11.1,22.1,0,9.4
1400000US19063070300,Census Tract 703; Emmet County; Iowa,304,80,7,0,0,8,153,56,713,62,0,202,95,41,0,348,0,174,86600,304,26.3,2.3,0,0,2.6,50.3,18.4,0,23.5,11,4.8,0,40.5,0,20.2
1400000US19063070400,Census Tract 704; Emmet County; Iowa,292,37,24,0,0,0,215,16,769,14,7,244,114,84,69,313,12,115,107000,292,12.7,8.2,0,0,0,73.6,5.5,0.7,25.5,11.9,8.8,7.2,32.7,1.3,12
1400000US19065080100,Census Tract 801; Fayette County; Iowa,378,84,8,0,5,0,259,22,832,43,3,151,146,114,52,213,10,51,132400,378,22.2,2.1,0,1.3,0,68.5,5.8,0.4,20.4,19.7,15.4,7,28.8,1.4,6.9
1400000US19065080200,Census Tract 802; Fayette County; Iowa,330,80,8,0,0,10,209,23,759,51,5,188,140,108,125,262,35,96,123900,330,24.2,2.4,0,0,3,63.3,7,0.5,19.6,14.6,11.3,13,27.3,3.6,10
1400000US19065080300,Census Tract 803; Fayette County; Iowa,112,13,5,0,0,0,79,15,658,36,26,181,140,192,74,151,17,55,158200,112,11.6,4.5,0,0,0,70.5,13.4,3.1,21.7,16.7,23,8.9,18.1,2,6.6
1400000US19065080400,Census Tract 804; Fayette County; Iowa,322,132,0,0,0,0,165,25,897,0,9,207,124,167,0,327,0,165,101900,322,41,0,0,0,0,51.2,7.8,0.9,20.7,12.4,16.7,0,32.7,0,16.5
1400000US19065080500,Census Tract 805; Fayette County; Iowa,354,78,0,26,0,0,157,93,648,27,0,181,149,129,39,294,0,221,98700,354,22,0,7.3,0,0,44.4,26.3,0,17.9,14.7,12.7,3.8,29,0,21.8
1400000US19065080600,Census Tract 806; Fayette County; Iowa,96,13,0,2,0,0,53,28,592,25,0,143,90,120,69,280,16,66,114000,96,13.5,0,2.1,0,0,55.2,29.2,0,18.2,11.5,15.3,8.8,35.7,2,8.4
1400000US19065080700,Census Tract 807; Fayette County; Iowa,126,17,0,0,0,0,100,9,767,58,22,144,149,188,91,242,23,80,150900,126,13.5,0,0,0,0,79.4,7.1,2.3,15.3,15.9,20,9.7,25.8,2.4,8.5
1400000US19067480100,Census Tract 4801; Floyd County; Iowa,156,13,0,0,0,0,107,36,578,51,0,109,95,234,106,221,69,63,166500,156,8.3,0,0,0,0,68.6,23.1,0,12.2,10.6,26.1,11.8,24.6,7.7,7
1400000US19067480200,Census Tract 4802; Floyd County; Iowa,126,3,0,2,0,0,94,27,738,26,0,232,115,118,39,207,44,106,122100,126,2.4,0,1.6,0,0,74.6,21.4,0,26.9,13.4,13.7,4.5,24,5.1,12.3
1400000US19067480300,Census Tract 4803; Floyd County; Iowa,127,8,2,0,0,0,91,26,598,81,1,163,106,151,59,195,43,83,122700,127,6.3,1.6,0,0,0,71.7,20.5,0.1,20.3,13.2,18.9,7.4,24.3,5.4,10.4
1400000US19067480400,Census Tract 4804; Floyd County; Iowa,484,23,0,12,0,0,303,146,664,13,6,220,55,23,32,495,0,88,90000,484,4.8,0,2.5,0,0,62.6,30.2,0.7,23.9,6,2.5,3.5,53.9,0,9.6
1400000US19067480500,Census Tract 4805; Floyd County; Iowa,496,64,0,0,0,0,257,175,621,0,16,422,410,238,93,330,24,29,150000,496,12.9,0,0,0,0,51.8,35.3,1,27,26.2,15.2,6,21.1,1.5,1.9
1400000US19069360100,Census Tract 3601; Franklin County; Iowa,246,20,11,10,3,9,176,17,605,6,0,272,152,208,50,295,14,107,129200,246,8.1,4.5,4.1,1.2,3.7,71.5,6.9,0,24.8,13.8,18.9,4.6,26.9,1.3,9.7
1400000US19069360200,Census Tract 3602; Franklin County; Iowa,581,116,0,0,0,0,242,223,719,18,0,263,66,105,62,426,12,261,89600,581,20,0,0,0,0,41.7,38.4,0,22,5.5,8.8,5.2,35.6,1,21.8
1400000US19069360300,Census Tract 3603; Franklin County; Iowa,225,67,0,0,0,0,103,55,733,46,2,120,103,114,33,190,12,113,119900,225,29.8,0,0,0,0,45.8,24.4,0.3,17.5,15,16.6,4.8,27.7,1.7,16.4
1400000US19071970100,Census Tract 9701; Fremont County; Iowa,153,26,0,0,0,0,101,26,753,29,4,121,76,102,46,115,74,116,136700,153,17,0,0,0,0,66,17,0.6,18.5,11.6,15.6,7,17.6,11.3,17.7
1400000US19071970200,Census Tract 9702; Fremont County; Iowa,206,32,0,0,3,0,120,51,686,9,3,207,106,203,87,141,13,46,153600,206,15.5,0,0,1.5,0,58.3,24.8,0.4,25.7,13.2,25.2,10.8,17.5,1.6,5.7
1400000US19071970300,Census Tract 9703; Fremont County; Iowa,160,35,0,0,0,0,111,14,698,43,0,187,79,108,69,150,13,70,124400,160,21.9,0,0,0,0,69.4,8.8,0,27.7,11.7,16,10.2,22.2,1.9,10.4
1400000US19073080100,Census Tract 801; Greene County; Iowa,150,22,5,0,0,0,57,66,575,21,4,52,44,42,42,162,0,129,86000,150,14.7,3.3,0,0,0,38,44,0.8,10.9,9.3,8.8,8.8,34.1,0,27.2
1400000US19073080200,Census Tract 802; Greene County; Iowa,211,72,0,0,0,0,124,15,920,21,0,245,145,71,22,309,0,77,108700,211,34.1,0,0,0,0,58.8,7.1,0,28.2,16.7,8.2,2.5,35.6,0,8.9
1400000US19073080300,Census Tract 803; Greene County; Iowa,358,61,31,0,0,12,164,90,777,21,8,123,245,223,90,144,9,118,169300,358,17,8.7,0,0,3.4,45.8,25.1,0.8,12.8,25.5,23.2,9.4,15,0.9,12.3
1400000US19073080500,Census Tract 805; Greene County; Iowa,110,31,4,0,0,0,74,1,867,51,3,98,90,80,34,144,13,128,108300,110,28.2,3.6,0,0,0,67.3,0.9,0.5,16.6,15.3,13.6,5.8,24.4,2.2,21.7
1400000US19075960100,Census Tract 9601; Grundy County; Iowa,261,26,13,0,0,0,194,28,738,45,0,219,299,402,294,150,40,129,192700,261,10,5,0,0,0,74.3,10.7,0,14.3,19.5,26.2,19.2,9.8,2.6,8.4
1400000US19075960200,Census Tract 9602; Grundy County; Iowa,100,23,19,0,0,0,54,4,857,31,10,192,204,260,53,229,30,62,155700,100,23,19,0,0,0,54,4,1,18.5,19.6,25,5.1,22,2.9,6
1400000US19075960300,Census Tract 9603; Grundy County; Iowa,218,17,0,0,0,0,129,72,647,11,10,254,238,152,107,160,10,31,157000,218,7.8,0,0,0,0,59.2,33,1,26.4,24.7,15.8,11.1,16.6,1,3.2
1400000US19075960400,Census Tract 9604; Grundy County; Iowa,159,19,0,7,0,38,89,6,926,22,9,202,75,167,90,101,4,32,152700,159,11.9,0,4.4,0,23.9,56,3.8,1.3,29.7,11,24.6,13.2,14.9,0.6,4.7
1400000US19077950100,Census Tract 9501; Guthrie County; Iowa,269,90,14,13,0,0,124,28,944,33,10,244,218,250,155,231,169,119,175000,269,33.5,5.2,4.8,0,0,46.1,10.4,0.7,17.5,15.6,17.9,11.1,16.5,12.1,8.5
1400000US19077950200,Census Tract 9502; Guthrie County; Iowa,75,16,2,0,0,0,48,9,785,21,2,154,122,129,75,194,67,115,137300,75,21.3,2.7,0,0,0,64,12,0.2,17.9,14.2,15,8.7,22.6,7.8,13.4
1400000US19077950300,Census Tract 9503; Guthrie County; Iowa,296,24,10,0,0,6,199,57,764,43,0,285,171,362,179,369,11,150,142700,296,8.1,3.4,0,0,2,67.2,19.3,0,18.7,11.2,23.7,11.7,24.2,0.7,9.8
1400000US19079960100,Census Tract 9601; Hamilton County; Iowa,83,8,2,0,0,0,51,22,723,33,0,81,87,62,81,166,44,84,132600,83,9.6,2.4,0,0,0,61.4,26.5,0,13.4,14.4,10.2,13.4,27.4,7.3,13.9
1400000US19079960200,Census Tract 9602; Hamilton County; Iowa,174,49,5,0,0,0,78,42,829,59,12,298,155,137,197,183,8,75,146000,174,28.2,2.9,0,0,0,44.8,24.1,1.1,28,14.6,12.9,18.5,17.2,0.8,7
1400000US19079960300,Census Tract 9603; Hamilton County; Iowa,515,71,25,0,0,0,404,15,827,8,0,163,54,96,18,309,11,65,98200,515,13.8,4.9,0,0,0,78.4,2.9,0,22.8,7.5,13.4,2.5,43.2,1.5,9.1
1400000US19079960400,Census Tract 9604; Hamilton County; Iowa,714,134,0,0,0,23,432,125,864,19,0,187,181,122,128,573,0,207,95800,714,18.8,0,0,0,3.2,60.5,17.5,0,13.4,12.9,8.7,9.2,41,0,14.8
1400000US19079960500,Census Tract 9605; Hamilton County; Iowa,126,22,0,0,0,0,58,46,658,42,2,162,75,82,31,171,18,105,111500,126,17.5,0,0,0,0,46,36.5,0.3,25.1,11.6,12.7,4.8,26.5,2.8,16.3
1400000US19081270100,Census Tract 2701; Hancock County; Iowa,285,70,0,0,0,5,199,11,745,55,0,278,298,246,146,228,18,64,161100,285,24.6,0,0,0,1.8,69.8,3.9,0,21.8,23.3,19.2,11.4,17.8,1.4,5
1400000US19081270200,Census Tract 2702; Hancock County; Iowa,128,25,0,0,0,0,90,13,729,49,0,94,155,129,45,233,13,157,116400,128,19.5,0,0,0,0,70.3,10.2,0,11.4,18.8,15.6,5.4,28.2,1.6,19
1400000US19081270300,Census Tract 2703; Hancock County; Iowa,150,52,6,4,0,24,58,6,1172,21,0,125,159,107,40,403,0,79,97600,150,34.7,4,2.7,0,16,38.7,4,0,13.7,17.4,11.7,4.4,44.1,0,8.7
1400000US19081270400,Census Tract 2704; Hancock County; Iowa,142,14,0,0,0,0,78,50,707,24,1,57,84,88,26,273,0,182,84500,142,9.9,0,0,0,0,54.9,35.2,0.1,8,11.8,12.4,3.7,38.4,0,25.6
1400000US19083480100,Census Tract 4801; Hardin County; Iowa,159,7,2,0,0,0,124,26,672,61,0,157,150,103,23,279,11,110,107600,159,4.4,1.3,0,0,0,78,16.4,0,18.8,18,12.4,2.8,33.5,1.3,13.2
1400000US19083480200,Census Tract 4802; Hardin County; Iowa,340,56,13,56,0,7,118,90,842,5,0,196,186,56,15,150,0,144,116000,340,16.5,3.8,16.5,0,2.1,34.7,26.5,0,26.2,24.9,7.5,2,20.1,0,19.3
1400000US19083480300,Census Tract 4803; Hardin County; Iowa,349,47,0,0,0,0,302,0,873,73,0,221,131,144,54,320,0,58,116900,349,13.5,0,0,0,0,86.5,0,0,23.8,14.1,15.5,5.8,34.5,0,6.3
1400000US19083480400,Census Tract 4804; Hardin County; Iowa,225,9,0,0,0,0,166,50,617,65,0,309,131,126,52,205,7,114,116100,225,4,0,0,0,0,73.8,22.2,0,32.7,13.9,13.3,5.5,21.7,0.7,12.1
1400000US19083480500,Census Tract 4805; Hardin County; Iowa,153,27,0,0,0,0,104,22,655,31,38,147,92,85,59,365,24,211,93400,153,17.6,0,0,0,0,68,14.4,3.7,14.4,9,8.3,5.8,35.7,2.4,20.7
1400000US19083480600,Census Tract 4806; Hardin County; Iowa,328,43,6,0,0,0,190,89,684,25,5,132,121,44,59,266,0,115,97500,328,13.1,1.8,0,0,0,57.9,27.1,0.7,17.8,16.3,5.9,8,35.8,0,15.5
1400000US19085290100,Census Tract 2901; Harrison County; Iowa,241,29,0,28,0,0,112,72,786,41,5,166,95,94,112,241,13,138,112900,241,12,0,11.6,0,0,46.5,29.9,0.6,19.2,11,10.9,13,27.9,1.5,16
1400000US19085290200,Census Tract 2902; Harrison County; Iowa,221,51,2,0,0,0,136,32,778,13,17,186,227,180,147,193,24,82,167400,221,23.1,0.9,0,0,0,61.5,14.5,1.6,17.6,21.5,17,13.9,18.3,2.3,7.8
1400000US19085290300,Census Tract 2903; Harrison County; Iowa,227,44,6,0,0,0,155,22,813,24,0,144,151,179,85,180,60,40,165100,227,19.4,2.6,0,0,0,68.3,9.7,0,17.2,18,21.3,10.1,21.5,7.2,4.8
1400000US19085290400,Census Tract 2904; Harrison County; Iowa,486,127,8,0,0,0,255,96,748,29,0,244,122,123,64,249,27,93,129800,486,26.1,1.6,0,0,0,52.5,19.8,0,26.5,13.2,13.3,6.9,27,2.9,10.1
1400000US19085290500,Census Tract 2905; Harrison County; Iowa,144,86,12,7,0,0,39,0,1102,25,12,195,99,190,198,61,62,14,220800,144,59.7,8.3,4.9,0,0,27.1,0,1.4,23.5,11.9,22.9,23.8,7.3,7.5,1.7
1400000US19087970100,Census Tract 9701; Henry County; Iowa,338,97,24,0,0,0,163,54,776,63,13,260,168,162,86,326,6,97,120500,338,28.7,7.1,0,0,0,48.2,16,1.2,23.3,15,14.5,7.7,29.2,0.5,8.7
1400000US19087970200,Census Tract 9702; Henry County; Iowa,88,26,2,0,0,0,49,11,838,58,0,103,115,293,227,124,9,102,217300,88,29.5,2.3,0,0,0,55.7,12.5,0,10.6,11.8,30.1,23.3,12.7,0.9,10.5
1400000US19087970300,Census Tract 9703; Henry County; Iowa,514,63,32,0,0,7,386,26,730,24,0,342,196,194,91,183,6,57,144400,514,12.3,6.2,0,0,1.4,75.1,5.1,0,32,18.3,18.1,8.5,17.1,0.6,5.3
1400000US19087970400,Census Tract 9704; Henry County; Iowa,532,121,0,0,0,0,336,75,670,18,0,462,395,89,133,237,0,46,144100,532,22.7,0,0,0,0,63.2,14.1,0,33.9,29,6.5,9.8,17.4,0,3.4
1400000US19087970500,Census Tract 9705; Henry County; Iowa,294,18,0,0,0,0,228,48,727,15,3,331,172,163,137,237,44,89,137000,294,6.1,0,0,0,0,77.6,16.3,0.3,28.1,14.6,13.9,11.6,20.2,3.7,7.6
1400000US19089960100,Census Tract 9601; Howard County; Iowa,446,67,0,10,0,0,340,29,798,37,0,217,165,107,54,413,7,79,104400,446,15,0,2.2,0,0,76.2,6.5,0,20.8,15.8,10.3,5.2,39.6,0.7,7.6
1400000US19089960200,Census Tract 9602; Howard County; Iowa,78,25,0,0,0,0,46,7,679,45,0,188,144,176,77,215,38,93,143600,78,32.1,0,0,0,0,59,9,0,20.2,15.5,18.9,8.3,23.1,4.1,10
1400000US19089960300,Census Tract 9603; Howard County; Iowa,223,48,0,0,2,2,109,62,654,37,34,138,77,120,109,172,49,98,145800,223,21.5,0,0,0.9,0.9,48.9,27.8,4.3,17.3,9.7,15.1,13.7,21.6,6.1,12.3
1400000US19091970100,Census Tract 9701; Humboldt County; Iowa,75,38,8,0,0,0,29,0,1069,19,0,92,75,172,61,195,5,118,130800,75,50.7,10.7,0,0,0,38.7,0,0,12.8,10.4,24,8.5,27.2,0.7,16.4
1400000US19091970200,Census Tract 9702; Humboldt County; Iowa,149,7,0,3,0,0,87,52,561,36,0,83,33,67,38,173,17,142,85000,149,4.7,0,2,0,0,58.4,34.9,0,15,6,12.1,6.9,31.3,3.1,25.7
1400000US19091970300,Census Tract 9703; Humboldt County; Iowa,306,51,0,0,0,0,251,4,700,44,0,310,256,96,14,233,0,82,131500,306,16.7,0,0,0,0,82,1.3,0,31.3,25.8,9.7,1.4,23.5,0,8.3
1400000US19091970400,Census Tract 9704; Humboldt County; Iowa,407,25,30,0,0,9,217,126,637,51,0,309,117,190,148,18,36,46,180100,407,6.1,7.4,0,0,2.2,53.3,31,0,35.8,13.5,22,17.1,2.1,4.2,5.3
1400000US19093090100,Census Tract 901; Ida County; Iowa,189,34,9,0,3,0,107,36,695,70,3,163,108,90,96,215,32,86,123900,189,18,4.8,0,1.6,0,56.6,19,0.4,20.6,13.6,11.3,12.1,27.1,4,10.8
1400000US19093090200,Census Tract 902; Ida County; Iowa,154,3,0,0,0,0,84,67,550,71,5,83,87,87,42,226,10,167,90400,154,1.9,0,0,0,0,54.5,43.5,0.7,11.7,12.3,12.3,5.9,32,1.4,23.6
1400000US19093090300,Census Tract 903; Ida County; Iowa,184,16,0,0,0,0,126,42,668,0,0,113,139,123,47,347,14,65,104900,184,8.7,0,0,0,0,68.5,22.8,0,13.3,16.4,14.5,5.5,40.9,1.7,7.7
1400000US19095960100,Census Tract 9601; Iowa County; Iowa,219,53,20,0,0,7,139,0,695,0,24,125,253,396,339,73,53,96,231700,219,24.2,9.1,0,0,3.2,63.5,0,1.8,9.2,18.6,29.1,24.9,5.4,3.9,7.1
1400000US19095960200,Census Tract 9602; Iowa County; Iowa,335,41,8,0,0,0,204,82,679,28,0,380,212,260,140,292,28,127,133200,335,12.2,2.4,0,0,0,60.9,24.5,0,26.4,14.7,18.1,9.7,20.3,1.9,8.8
1400000US19095960300,Census Tract 9603; Iowa County; Iowa,208,0,0,0,0,0,178,30,700,64,37,306,125,117,61,277,25,97,120600,208,0,0,0,0,0,85.6,14.4,3.5,29.3,12,11.2,5.8,26.5,2.4,9.3
1400000US19095960400,Census Tract 9604; Iowa County; Iowa,647,125,44,0,28,0,349,101,772,16,14,138,528,326,207,68,102,55,192000,647,19.3,6.8,0,4.3,0,53.9,15.6,1,9.6,36.7,22.7,14.4,4.7,7.1,3.8
1400000US19097950100,Census Tract 9501; Jackson County; Iowa,82,3,0,0,0,0,40,39,507,84,15,146,150,302,65,116,31,177,164400,82,3.7,0,0,0,0,48.8,47.6,1.5,14.6,15,30.1,6.5,11.6,3.1,17.7
1400000US19097950200,Census Tract 9502; Jackson County; Iowa,148,52,0,0,0,0,95,1,921,13,20,191,198,245,309,140,97,80,209300,148,35.1,0,0,0,0,64.2,0.7,1.6,14.9,15.5,19.1,24.1,10.9,7.6,6.3
1400000US19097950300,Census Tract 9503; Jackson County; Iowa,248,56,0,0,0,0,167,25,746,52,9,291,192,201,57,178,39,75,146300,248,22.6,0,0,0,0,67.3,10.1,0.9,27.9,18.4,19.3,5.5,17.1,3.7,7.2
1400000US19097950400,Census Tract 9504; Jackson County; Iowa,251,57,0,0,0,9,115,70,688,7,14,171,238,367,257,100,58,72,211900,251,22.7,0,0,0,3.6,45.8,27.9,1.1,13.4,18.6,28.7,20.1,7.8,4.5,5.6
1400000US19097950500,Census Tract 9505; Jackson County; Iowa,440,71,15,0,0,0,202,152,675,0,0,364,178,224,106,253,16,120,133300,440,16.1,3.4,0,0,0,45.9,34.5,0,28.9,14.1,17.8,8.4,20.1,1.3,9.5
1400000US19097950600,Census Tract 9506; Jackson County; Iowa,307,47,0,0,0,0,216,44,711,11,12,142,13,38,9,237,9,144,89300,307,15.3,0,0,0,0,70.4,14.3,2,23.5,2.2,6.3,1.5,39.2,1.5,23.8
1400000US19099040100,Census Tract 401; Jasper County; Iowa,211,27,21,0,0,0,159,4,796,29,2,116,256,357,153,120,44,145,193600,211,12.8,10,0,0,0,75.4,1.9,0.2,9.7,21.5,29.9,12.8,10.1,3.7,12.2
1400000US19099040200,Census Tract 402; Jasper County; Iowa,236,52,2,0,0,0,130,52,676,9,20,172,195,254,291,143,158,52,226700,236,22,0.8,0,0,0,55.1,22,1.6,13.4,15.2,19.8,22.6,11.1,12.3,4
1400000US19099040300,Census Tract 403; Jasper County; Iowa,384,58,19,0,0,15,211,81,750,0,9,110,68,95,137,321,19,23,122600,384,15.1,4.9,0,0,3.9,54.9,21.1,1.2,14.1,8.7,12.1,17.5,41,2.4,2.9
1400000US19099040400,Census Tract 404; Jasper County; Iowa,781,315,0,0,0,0,373,93,896,43,0,527,411,206,44,296,12,111,140900,781,40.3,0,0,0,0,47.8,11.9,0,32.8,25.6,12.8,2.7,18.4,0.7,6.9
1400000US19099040500,Census Tract 405; Jasper County; Iowa,543,92,18,0,35,0,352,46,732,33,0,444,213,33,36,502,55,54,116900,543,16.9,3.3,0,6.4,0,64.8,8.5,0,33.2,15.9,2.5,2.7,37.5,4.1,4
1400000US19099040600,Census Tract 406; Jasper County; Iowa,263,43,0,0,0,0,202,18,858,0,10,175,237,394,108,106,7,26,197600,263,16.3,0,0,0,0,76.8,6.8,0.9,16.5,22.3,37.1,10.2,10,0.7,2.4
1400000US19099040700,Census Tract 407; Jasper County; Iowa,383,119,8,0,0,0,243,13,861,37,0,351,389,332,179,150,32,144,164600,383,31.1,2.1,0,0,0,63.4,3.4,0,22.3,24.7,21.1,11.4,9.5,2,9.1
1400000US19099040800,Census Tract 408; Jasper County; Iowa,273,37,0,0,0,0,174,62,696,17,12,272,240,339,301,92,26,32,204600,273,13.6,0,0,0,0,63.7,22.7,0.9,20.7,18.3,25.8,22.9,7,2,2.4
1400000US19099040900,Census Tract 409; Jasper County; Iowa,176,44,0,0,0,0,110,22,762,47,23,190,179,279,116,170,15,35,170700,176,25,0,0,0,0,62.5,12.5,2.3,18.9,17.8,27.7,11.5,16.9,1.5,3.5
1400000US19099980000,Census Tract 9800; Jasper County; Iowa,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1400000US19101090100,Census Tract 901; Jefferson County; Iowa,176,32,0,0,15,0,97,32,798,99,0,93,93,192,67,267,66,89,144300,176,18.2,0,0,8.5,0,55.1,18.2,0,10.7,10.7,22.1,7.7,30.8,7.6,10.3
1400000US19101090200,Census Tract 902; Jefferson County; Iowa,262,56,4,2,0,0,184,16,856,45,2,207,206,176,155,282,20,70,150000,262,21.4,1.5,0.8,0,0,70.2,6.1,0.2,18.5,18.4,15.7,13.9,25.2,1.8,6.3
1400000US19101090301,Census Tract 903.01; Jefferson County; Iowa,439,208,0,0,0,0,176,55,980,25,0,135,80,35,0,169,0,106,97000,439,47.4,0,0,0,0,40.1,12.5,0,25.7,15.2,6.7,0,32.2,0,20.2
1400000US19101090302,Census Tract 903.02; Jefferson County; Iowa,475,58,11,0,0,0,322,84,754,9,0,152,86,65,13,111,21,225,100300,475,12.2,2.3,0,0,0,67.8,17.7,0,22.6,12.8,9.7,1.9,16.5,3.1,33.4
1400000US19101090400,Census Tract 904; Jefferson County; Iowa,630,205,14,0,0,0,374,37,826,200,0,183,298,325,171,147,22,137,176300,630,32.5,2.2,0,0,0,59.4,5.9,0,14.3,23.2,25.3,13.3,11.5,1.7,10.7
1400000US19103000100,Census Tract 1; Johnson County; Iowa,964,177,283,224,5,0,275,0,1553,13,11,49,248,551,530,17,326,65,296100,964,18.4,29.4,23.2,0.5,0,28.5,0,0.6,2.7,13.8,30.7,29.5,0.9,18.1,3.6
1400000US19103000200,Census Tract 2; Johnson County; Iowa,1661,702,179,7,13,0,757,3,1044,0,0,69,153,239,28,0,0,9,209200,1661,42.3,10.8,0.4,0.8,0,45.6,0.2,0,13.9,30.7,48,5.6,0,0,1.8
1400000US19103000303,Census Tract 3.03; Johnson County; Iowa,337,288,0,0,0,19,30,0,1127,0,0,65,14,21,206,22,19,63,313000,337,85.5,0,0,0,5.6,8.9,0,0,15.9,3.4,5.1,50.2,5.4,4.6,15.4
1400000US19103000304,Census Tract 3.04; Johnson County; Iowa,584,258,44,30,0,0,229,23,1048,52,0,38,186,347,0,7,0,0,211000,584,44.2,7.5,5.1,0,0,39.2,3.9,0,6.6,32.2,60,0,1.2,0,0
1400000US19103000305,Census Tract 3.05; Johnson County; Iowa,193,106,10,0,0,0,77,0,1074,49,0,24,230,555,402,0,114,0,274900,193,54.9,5.2,0,0,0,39.9,0,0,1.8,17.4,41.9,30.3,0,8.6,0
1400000US19103000306,Census Tract 3.06; Johnson County; Iowa,309,104,63,0,0,0,142,0,1036,0,0,115,8,349,567,0,245,0,349700,309,33.7,20.4,0,0,0,46,0,0,9,0.6,27.2,44.2,0,19.1,0
